organization_name,person_name,end_date,source_url,organization_id,role,start_date
Patriotic Alliance (PA),Randall Mark Oosthuizen,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/8434,za.org.pa.www/core_organisation/795,Member,
African Independent Congress,Randell Dondose,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/4159,za.org.pa.www/core_organisation/709,Member,
Agang South Africa (AGANG SA),Randy Jerome Alexander,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/5287,za.org.pa.www/core_organisation/780,Member,
Independent Civic Organisation of South Africa (ICOSA),Randy Petersen,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/7290,za.org.pa.www/core_organisation/785,Member,
Minority Front (MF),Ranjit Singh,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/7599,za.org.pa.www/core_organisation/85,Member,
Congress of the People (COPE),Rano Conrad Kayser,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/5997,za.org.pa.www/core_organisation/75,Member,
Economic Freedom Fighters (EFF),Ranokeng Thomas Ndhlovu,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6980,za.org.pa.www/core_organisation/810,Member,
Congress of the People (COPE),Rantho Goitsemang Jacob Moiloa,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6029,za.org.pa.www/core_organisation/75,Member,
United Christian Democratic Party (UCDP),Rapelang Riccardo Molelekwa,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/8664,za.org.pa.www/core_organisation/84,Member,
Pan Africanist Congress of Azania (PAC),Raphael Ledise Matlala,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/8082,za.org.pa.www/core_organisation/79,Member,
United Christian Democratic Party (UCDP),Raphela Johannes Letsoalo,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/8840,za.org.pa.www/core_organisation/84,Member,
Congress of the People (COPE),Rapulane Rodney Tsholetsane,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/5971,za.org.pa.www/core_organisation/75,Member,
NCOP Labour and Public Enterprises,Johannes Raseriti Tau,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1068,za.org.pa.www/core_organisation/203,Member,
NCOP Public Services,Johannes Raseriti Tau,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1068,za.org.pa.www/core_organisation/206,Member,
Ad Hoc Committee on Protection of State Information Bill (NCOP),Johannes Raseriti Tau,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1068,za.org.pa.www/core_organisation/150,Member,
African National Congress (ANC),Johannes Raseriti Tau,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1068,za.org.pa.www/core_organisation/77,Member,
Congress of the People (COPE),Rasetja Lestrina Modiba,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/5944,za.org.pa.www/core_organisation/75,Member,
Economic Freedom Fighters (EFF),Ratsholwane Shadrack Lipoko,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6848,za.org.pa.www/core_organisation/810,Member,
Congress of the People (COPE),Raulisa Ezekiel Kutama,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6015,za.org.pa.www/core_organisation/75,Member,
African National Congress (ANC),Boikanyo Raymond Elisha,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1569,za.org.pa.www/core_organisation/77,Member,
Congress of the People (COPE),Raymond Sizile Ndlovu,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6147,za.org.pa.www/core_organisation/75,Member,
Azanian People's Organisation (AZAPO),Raymond Tsheole Masombuka,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/5664,za.org.pa.www/core_organisation/80,Member,
Pan Africanist Congress of Azania (PAC),Raymond Zinto Radebe,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/8344,za.org.pa.www/core_organisation/79,Member,
Democratic Alliance (DA),Ryan Coetzee,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/583,za.org.pa.www/core_organisation/78,Member,
Democratic Alliance (DA),Reagen Ivan Allen,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6667,za.org.pa.www/core_organisation/78,Member,
Economic Freedom Fighters (EFF),Reamogetse Bonolo Ingrid Mocwaledi,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6792,za.org.pa.www/core_organisation/810,Member,
United Christian Democratic Party (UCDP),Rebaone Mercy Seoposengwe,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/8882,za.org.pa.www/core_organisation/84,Member,
Economic Freedom Fighters (EFF),Rebecca Getrude Mmamokgolo Monchusi,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6899,za.org.pa.www/core_organisation/810,Member,
African National Congress (ANC),Rebecca Mmakosha Motsepe,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/819,za.org.pa.www/core_organisation/77,Member,
Health,Rebecca Mmakosha Motsepe,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/819,za.org.pa.www/core_organisation/180,Member,
Transport,Rebecca Mmakosha Motsepe,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/819,za.org.pa.www/core_organisation/245,Member,
Joint Committee on HIV and AIDS,Rebecca Mmakosha Motsepe,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/819,za.org.pa.www/core_organisation/188,Member,
Agang South Africa (AGANG SA),Rebecca Moraba Bogoshi,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/5378,za.org.pa.www/core_organisation/780,Member,
National Freedom Party (NFP),Rebecca Tshabalala,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/7741,za.org.pa.www/core_organisation/792,Member,
Pan Africanist Congress of Azania (PAC),Rebiditswe Reginah Mahubane,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/8130,za.org.pa.www/core_organisation/79,Member,
Inkatha Freedom Party (IFP),Redewaan Pringle,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/7440,za.org.pa.www/core_organisation/82,Member,
Democratic Alliance (DA),Refiloe Ntsekhe,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6460,za.org.pa.www/core_organisation/78,Member,
African People's Convention (APC),Refilwe Banjewe Masango,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/4714,za.org.pa.www/core_organisation/76,Member,
African National Congress (ANC),Refilwe Caroline Mahlobogoane,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/4240,za.org.pa.www/core_organisation/77,Member,
African National Congress (ANC),Refilwe Maria Mtshweni,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/4534,za.org.pa.www/core_organisation/77,Member,
African National Congress (ANC),Refilwe Modikanalo Mashigo,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/751,za.org.pa.www/core_organisation/77,Member,
Finance Standing Committee,Refilwe Modikanalo Mashigo,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/751,za.org.pa.www/core_organisation/178,Member,
South African Maintanance and Estate Beneficiaries Association - (SAMEBA),Refilwe Mohlala,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/8545,za.org.pa.www/core_organisation/800,Member,
African National Congress (ANC),Refilwe Sophia Letwaba,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/4431,za.org.pa.www/core_organisation/77,Member,
Independent Civic Organisation of South Africa (ICOSA),Regenald Daneel Timmie,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/7298,za.org.pa.www/core_organisation/785,Member,
Azanian People's Organisation (AZAPO),Regina Christina Mokoena,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/5564,za.org.pa.www/core_organisation/80,Member,
United Christian Democratic Party (UCDP),Regina Delena Ruiters,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/8930,za.org.pa.www/core_organisation/84,Member,
Economic Freedom Fighters (EFF),Reginald Sibongiseni Ngcobo,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6840,za.org.pa.www/core_organisation/810,Member,
African National Congress (ANC),Regina Mina Mpontseng Lesoma,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/696,za.org.pa.www/core_organisation/77,Member,
Communications,Regina Mina Mpontseng Lesoma,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/696,za.org.pa.www/core_organisation/169,Member,
Tourism,Regina Mina Mpontseng Lesoma,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/696,za.org.pa.www/core_organisation/243,Member,
National Freedom Party (NFP),Rejoice Nomthandazo Busisiwe Shozi,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/7704,za.org.pa.www/core_organisation/792,Member,
United Christian Democratic Party (UCDP),Rejoyce Gadienewe Magalesa,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/8771,za.org.pa.www/core_organisation/84,Member,
National Freedom Party (NFP),Rejoyce Zandile Mlaba,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/7871,za.org.pa.www/core_organisation/792,Member,
African Independent Congress,Relebohile Cynthia Seleke,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/4127,za.org.pa.www/core_organisation/709,Member,
African People's Convention (APC),Relebohile Ruth Lebuso,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/4851,za.org.pa.www/core_organisation/76,Member,
African People's Convention (APC),Remaketse Michael Moseki,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/4967,za.org.pa.www/core_organisation/76,Member,
African National Congress (ANC),Rembuluwani Moses Tseli,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/4314,za.org.pa.www/core_organisation/77,Member,
National Freedom Party (NFP),Remington Sibongiseni Mlotshwa,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/7881,za.org.pa.www/core_organisation/792,Member,
Democratic Alliance (DA),Renaldo Gouws,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6403,za.org.pa.www/core_organisation/78,Member,
Democratic Alliance (DA),René Edna Pohl,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6556,za.org.pa.www/core_organisation/78,Member,
African National Congress (ANC),Reneiloe Rosemarry Molapo,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/4503,za.org.pa.www/core_organisation/77,Member,
Pan Africanist Congress of Azania (PAC),Reneilwe Maria Phalane,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/8268,za.org.pa.www/core_organisation/79,Member,
Independent Civic Organisation of South Africa (ICOSA),Rene Lewies,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/7296,za.org.pa.www/core_organisation/785,Member,
Democratic Alliance (DA),Rene Meyer,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6438,za.org.pa.www/core_organisation/78,Member,
Democratic Alliance (DA),Rene Vaughan,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6527,za.org.pa.www/core_organisation/78,Member,
Front Nasionaal/Front National (FN),Reon Yssel,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/7254,za.org.pa.www/core_organisation/784,Member,
Azanian People's Organisation (AZAPO),Resenga George Maluleke,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/5701,za.org.pa.www/core_organisation/80,Member,
Agang South Africa (AGANG SA),Reshoketjoe Amanda Mautjane,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/5454,za.org.pa.www/core_organisation/780,Member,
Pan Africanist Congress of Azania (PAC),Retshephile Violet Serage,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/8076,za.org.pa.www/core_organisation/79,Member,
United Christian Democratic Party (UCDP),Reuben Chimane Maotwane,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/8834,za.org.pa.www/core_organisation/84,Member,
Bushbuckridge Residents Association (BRA),Reuben Mackson Masite,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/5845,za.org.pa.www/core_organisation/782,Member,
Azanian People's Organisation (AZAPO),Reuben Madigwana,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/5773,za.org.pa.www/core_organisation/80,Member,
United Democratic Movement (UDM),Reuben Mlungisi Masango,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/9028,za.org.pa.www/core_organisation/74,Member,
Economic Freedom Fighters (EFF),Reuben Pako Molatlhegi,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6783,za.org.pa.www/core_organisation/810,Member,
Independent Civic Organisation of South Africa (ICOSA),Reuben Ralph Hugh Cairns,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/7334,za.org.pa.www/core_organisation/785,Member,
African People's Convention (APC),Reunie Mabuza,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/4804,za.org.pa.www/core_organisation/76,Member,
Pan Africanist Congress of Azania (PAC),Rhinah Mosadisadi Mahubana,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/8147,za.org.pa.www/core_organisation/79,Member,
African National Congress (ANC),Rhoda Sazi Mathabe,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/4545,za.org.pa.www/core_organisation/77,Member,
Bushbuckridge Residents Association (BRA),Rhulane Lillian Machabe,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/5831,za.org.pa.www/core_organisation/782,Member,
Democratic Alliance (DA),Ricardo Denver Mackenzie,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6659,za.org.pa.www/core_organisation/78,Member,
Democratic Alliance (DA),Ricardo Sam Fourie,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6651,za.org.pa.www/core_organisation/78,Member,
Economic Freedom Fighters (EFF),Riccardo Steyn,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6838,za.org.pa.www/core_organisation/810,Member,
African Christian Democratic Party (ACDP),Richard Henderson Stephenson,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/4062,za.org.pa.www/core_organisation/81,Member,
Pan Africanist Congress of Azania (PAC),Richard Madoda Dala,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/8153,za.org.pa.www/core_organisation/79,Member,
Rules Committee,Thembekile Richard Majola,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1571,za.org.pa.www/core_organisation/681,Committee Member,
Aesthetics Committee,Thembekile Richard Majola,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1571,za.org.pa.www/core_organisation/678,Alternate Member,
Democratic Alliance (DA),Thembekile Richard Majola,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1571,za.org.pa.www/core_organisation/78,Speaker,
