report,company_type,person_name,company_name,source_url
2011 2012 MI Full List,Redundant,Thapelo Dorothy Chiloane,Thekgo Catering,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/580
2011 2012 MI Full List,Active,Thapelo Dorothy Chiloane,Bhombobo'strans Services,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/580
2010Disclosure,Education Service [Dormant],Thembelani Waltermade Nxesi,Tembisa Careers Centre,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/871
Ethics Full Report 2012,Investment Holding Co.,Thembelani Waltermade Nxesi,SADTU Investment Trust,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/871
Ethics Full Report 2012,Educational [Dormant],Thembelani Waltermade Nxesi,Tembisa Career Centre,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/871
Ethics Full Report 2013,Investment Holding,Thembelani Waltermade Nxesi,SADTU Investment,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/871
Ethics Full Report 2013,Educational [Dormant],Thembelani Waltermade Nxesi,Tembisa Care Centre,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/871
Ethics Full Report 2013,"To help fund extra classes for Maths, Science students in the village",Thembelani Waltermade Nxesi,Founder Member of Mneniyane Education Trust -,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/871
Ethics Full Report 2012,Sport,Theo Willem Coetzee,Tennis South Africa,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/582
Ethics Full Report 2013,Sport,Theo Willem Coetzee,Tennis South Africa,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/582
2010Disclosure,Investment in Brimstone,Tina Monica Joemat-Pettersson,Fire ring Trading,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/667
2010Disclosure,Dormant,Tina Monica Joemat-Pettersson,MTJ Trading,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/667
Ethics Full Report 2012,Investment in Brimstone,Tina Monica Joemat-Pettersson,Firering Trading,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/667
Ethics Full Report 2012,[Dormant],Tina Monica Joemat-Pettersson,MTJ Trading,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/667
2011 2012 MI Full List,Investment in Brimstone,Tina Monica Joemat-Pettersson,Fire Ring Trading,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/667
2011 2012 MI Full List,Dormant,Tina Monica Joemat-Pettersson,MTJ Trading,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/667
2010Disclosure,Manufacturing and Distribution,Tjheta Makwa Harry Mofokeng,Mmetla-Kgola Manufacturers CC,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1053
Ethics Full Report 2012,Manufacturing,Tjheta Makwa Harry Mofokeng,Mmetla-Kgola Manufacturers CC,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1053
Ethics Full Report 2013,Manufacturing,Tjheta Makwa Harry Mofokeng,Mmetlakgola Manufacturing CC,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1053
2011 2012 MI Full List,Manufacturing,Tjheta Makwa Harry Mofokeng,Mmetla-Kgola Manufacturing CC,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1053
2010Disclosure,Dormant,T J Tshivhase,Distant Star Trading,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/981
2010Disclosure,CC - Dormant,Tlhalefi Andries Mashamaite,Blue Eyes Security Services,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1074
2010Disclosure,CC [Dormant],Tlhalefi Andries Mashamaite,Boja-Tlhale Energy Supply,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1074
2010Disclosure,CC,Tlhalefi Andries Mashamaite,H J Manganye General Services,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1074
2010Disclosure,CC - Dormant,Tlhalefi Andries Mashamaite,Mmammati Business Enterprise,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1074
2010Disclosure,CC - Deregistration Final,Tlhalefi Andries Mashamaite,Road Margin Line Services,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1074
2011 2012 MI Full List,Dormant,Tlhalefi Andries Mashamaite,Blue Eyes Sec. Services,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1074
2011 2012 MI Full List,Dormant,Tlhalefi Andries Mashamaite,Boja-Tlhale Energy Supply,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1074
2011 2012 MI Full List,Dormant,Tlhalefi Andries Mashamaite,H.J. Manganye Gen. Services,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1074
2011 2012 MI Full List,Dormant,Tlhalefi Andries Mashamaite,Mmamati Business Enterprises,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1074
2011 2012 MI Full List,Deregistered,Tlhalefi Andries Mashamaite,Road Margin Line Services,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1074
2010Disclosure,Resigned,Tokozile Xasa,TTTS,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1005
2010Disclosure,Dormant,Tokozile Xasa,Cape to Cairo,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1005
2010Disclosure,None,Tokozile Xasa,Multi projects,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1005
2010Disclosure,Dormant,Tokozile Xasa,LTKS,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1005
Ethics Full Report 2012,None,Tokozile Xasa,Multi Project,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1005
Ethics Full Report 2012,[Dormant],Tokozile Xasa,LTKS,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1005
Ethics Full Report 2012,Registered,Tokozile Xasa,TTTS,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1005
Ethics Full Report 2012,[Dormant],Tokozile Xasa,Cape to Cairo,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1005
Ethics Full Report 2013,NPO,Tokozile Xasa,Siyandiva Dve. Foundation,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1005
Ethics Full Report 2013,NPO,Tokozile Xasa,Khanya Dev. Centre,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1005
2011 2012 MI Full List,Resigned,Tokozile Xasa,TTTS,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1005
2011 2012 MI Full List,Dormant Co.,Tokozile Xasa,LTKS,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1005
2011 2012 MI Full List,Dormant Co.,Tokozile Xasa,Cape To Cairo,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1005
2011 2012 MI Full List,None,Tokozile Xasa,Multi Project,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1005
2010Disclosure,Fifa World CupOrganising Committee,Tokyo Mosima Gabriel Sexwale,2010 Fifa World Cup Organising Committee SA [Associated Inc.],http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/923
2010Disclosure,HIV/AIDS Prevention [Non-profit],Tokyo Mosima Gabriel Sexwale,Chairman of the national Advisory Board of Lovelife,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/923
2010Disclosure,Charitable foundation which furthers Mr Mandela's legacy,Tokyo Mosima Gabriel Sexwale,Trustee of the Nelson Mandela Foundation,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/923
2010Disclosure,Charitable foundation,Tokyo Mosima Gabriel Sexwale,Trustee of the Sexwale Family Foundation,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/923
2010Disclosure,Non-profit public policy organisation which conducts research,Tokyo Mosima Gabriel Sexwale,Member of Brookings Institution's International Advisory Council,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/923
2010Disclosure,Trust which has investments in various immovable properties,Tokyo Mosima Gabriel Sexwale,Trustee of the TJS Houghton Trust,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/923
2010Disclosure,A partnership which owns an aeroplane that is chartered by member of the public.,Tokyo Mosima Gabriel Sexwale,15% Partner of Searay BD 100 Partnership,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/923
Ethics Full Report 2013,FIFA Media Committee,Tokyo Mosima Gabriel Sexwale,"FIFA Media Committee in Zurich, Switzerland",http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/923
Ethics Full Report 2013,FIFA Task Force Against Racism,Tokyo Mosima Gabriel Sexwale,"FIFA Task Force Against Racism in Zurich, Switzerland",http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/923
Ethics Full Report 2013,Non-profit public policy organisation which conducts research,Tokyo Mosima Gabriel Sexwale,Member of Brookings Institution's International Advisory Council,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/923
Ethics Full Report 2013,Trust plas unique role in building and leveraging legacy of Archbishop Tutu to enable peace in world,Tokyo Mosima Gabriel Sexwale,Trustee of Desmond Tutu Peace Trust,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/923
Ethics Full Report 2013,Still reflects on CIPC Website - Resignation letters were signed and submitted.,Tokyo Mosima Gabriel Sexwale,Harmonieu Inv.,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/923
Ethics Full Report 2013,Still reflects on CIPC Website - Resignation letters were signed and submitted.,Tokyo Mosima Gabriel Sexwale,Mvelaphanda Property Holdings (Pty) Ltd,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/923
Ethics Full Report 2013,Still reflects on CIPC Website - Resignation letters were signed and submitted.,Tokyo Mosima Gabriel Sexwale,Magnifique Inv. and Holdings (Pty) Ltd,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/923
Ethics Full Report 2013,Still reflects on CIPC Website - Resignation letters were signed and submitted.,Tokyo Mosima Gabriel Sexwale,Business Ventrue Inv. No 838 (Pty) Ltd,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/923
Ethics Full Report 2013,Still reflects on CIPC Website - Resignation letters were signed and submitted.,Tokyo Mosima Gabriel Sexwale,Namco SA (Pty) Ltd,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/923
Ethics Full Report 2013,Still reflects on CIPC Website - Resignation letters were signed and submitted.,Tokyo Mosima Gabriel Sexwale,Fernwood Developments (Pty) Ltd,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/923
Ethics Full Report 2013,Still reflects on CIPC Website - Resignation letters were signed and submitted.,Tokyo Mosima Gabriel Sexwale,Onshelf Trading 56 (Pty) Ltd,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/923
Ethics Full Report 2013,Still reflects on CIPC Website - Resignation letters were signed and submitted.,Tokyo Mosima Gabriel Sexwale,Sea Ray 390 (Pty) Ltd,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/923
Ethics Full Report 2013,Still reflects on CIPC Website - Resignation letters were signed and submitted.,Tokyo Mosima Gabriel Sexwale,Skyandiza Aviation Awareness - Sec 21,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/923
Ethics Full Report 2013,Still reflects on CIPC Website - Resignation letters were signed and submitted.,Tokyo Mosima Gabriel Sexwale,Number 13 Melrose Place (Pty) Ltd,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/923
Ethics Full Report 2013,Charitable Foundation which further Mr Nelson Mandela's legacy,Tokyo Mosima Gabriel Sexwale,Trustee of the Nelson Mandela Foundation,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/923
Ethics Full Report 2013,Charitable Foundation,Tokyo Mosima Gabriel Sexwale,Trustee of Sexwale Family Foundation,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/923
Ethics Full Report 2013,Partnership which own aeroplane that is chartered by members of public. Placed administration of interest in partnership under control of independent professional persons,Tokyo Mosima Gabriel Sexwale,15% Partner of Searay BD 100 Partnership,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/923
2011 2012 MI Full List,World Cup.,Tokyo Mosima Gabriel Sexwale,[Associated Inc],http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/923
2011 2012 MI Full List,HIV/AIDS prevention [non-profit],Tokyo Mosima Gabriel Sexwale,[Chairman],http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/923
2011 2012 MI Full List,Charitable Foundation which further Mr Nelson Mandela's legacy,Tokyo Mosima Gabriel Sexwale,[Trustee],http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/923
2011 2012 MI Full List,Charitable Foundation,Tokyo Mosima Gabriel Sexwale,[Trustee],http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/923
2011 2012 MI Full List,Trust which has investments in various immovable properties and a yacht,Tokyo Mosima Gabriel Sexwale,TJS Houghton Trust [Trustee],http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/923
2011 2012 MI Full List,Partnership which owns an earoplane that is chartered by member of public.,Tokyo Mosima Gabriel Sexwale,Partner],http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/923
2010Disclosure,Private Co.,Tozamile Botha,Simeka Business Group,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/568
2010Disclosure,Private Co.,Tozamile Botha,Simeka Consulting,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/568
2010Disclosure,CC,Tozamile Botha,Shades of Summer Investmetns 26,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/568
2010Disclosure,CC,Tozamile Botha,Portion 259 Rietfontein,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/568
2010Disclosure,Private Co.,Tozamile Botha,Premium Ideas,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/568
2010Disclosure,Private Co.,Tozamile Botha,Phakamani Holdings [Shelf Co.],http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/568
2010Disclosure,Private Co.,Tozamile Botha,Phakamani Security [Shelf],http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/568
2010Disclosure,-,Tozamile Botha,Pheka Lula Foods - Liquidated,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/568
2010Disclosure,Private Co.,Tozamile Botha,Newinvest 218,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/568
2010Disclosure,Private Co.,Tozamile Botha,Phakamani energy,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/568
2010Disclosure,Private Co.,Tozamile Botha,MIGH Property Management,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/568
2010Disclosure,Private Co.,Tozamile Botha,MIGH Property Investments,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/568
2010Disclosure,CC,Tozamile Botha,Kwelokhozi Wilderness,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/568
2010Disclosure,Private Co.,Tozamile Botha,Little Swift Investments 79,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/568
2010Disclosure,Private,Tozamile Botha,Ramona Holdings [Shelf Co.],http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/568
Ethics Full Report 2012,IT,Tozamile Botha,MICT Master Distribution (Pty) Ltd,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/568
Ethics Full Report 2012,General,Tozamile Botha,Mogwele Trading (Pty) Ltd,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/568
Ethics Full Report 2012,Engineeering vehicles,Tozamile Botha,New African Engineering Services,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/568
Ethics Full Report 2012,Sales,Tozamile Botha,Sales Affiliates,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/568
